233 534  0  232  233  0
234 535  0  233  234  0
235 536  0  234  235  0
236 537  0  235  236  0
237 538  0  236  237  0
238 539  0  237  238  0
239 540  0  238  239  0
240 541  0  239  240  0
241 542  0  240  241  0
242 543  0  241  242  0
243 544  0  242  243  0
244 545  0  243  244  0
245 546  0  244  245  0
246 547  0  245  246  0
247 548  0  246  247  0
248 549  0  247  248  0
249 550  0  248  249  0
250 551  0  249  250  0
251 552  0  250  251  0
252 553  0  251  252  0
253 554  0  252  253  0
254 555  0  253  254  0
255 556  0  254  255  0
256 557  0  255  256  0
257 558  0  256  257  0
258 559  0  257  258  0
259 560  0  258  259  0
260 561  0  259  260  0
261 562  0  260  261  0
262 563  0  261  262  0
263 564  0  262  263  0
264 565  0  263  264  0
265 566  0  264  265  0
266 567  0  265  266  0
267 568  0  266  267  0
268 569  0  267  268  0
269 570  0  268  269  0
270 571  0  269  270  0
271 572  0  270  271  0
272 573  0  271  272  0
273 574  0  272  273  0
274 575  0  273  274  0
275 576  0  274  275  0
276 577  0  275  276  0
277 578  0  276  277  0
278 579  0  277  278  0
279 580  0  278  279  0
280 581  0  279  280  0
281 582  0  280  281  0
282 583  0  281  282  0
283 584  0  282  283  0
284 585  0  283  284  0
285 586  0  284  285  0
286 587  0  285  286  0
287 588  0  286  287  0
288 589  0  287  288  0
289 590  0  288  289  0
290 591  0  289  290  0
291 592  0  290  291  0
292 593  0  291  292  0
293 594  0  292  293  0
294 595  0  293  294  0
295 596  0  294  295  0
296 597  0  295  296  0
297 598  0  296  297  0
298 599  0  297  298  0
299 600  0  298  299  0
300 601  1  299  -1  0
0 1  0  0  0  0
1 2  0  1  1  0
2 3  0  2  2  0
3 4  0  3  3  0
4 5  0  4  4  0
5 6  0  5  5  0
6 7  0  6  6  0
7 8  0  7  7  0
8 9  0  8  8  0
9 10  0  9  9  0
10 11  0  10  10  0
11 12  0  11  11  0
12 13  0  12  12  0
13 14  0  13  13  0
14 15  0  14  14  0
15 16  0  15  15  0
16 17  0  16  16  0
17 18  0  17  17  0
18 19  0  18  18  0
19 20  0  19  19  0
20 21  0  20  20  0
21 22  0  21  21  0
22 23  0  22  22  0
23 24  0  23  23  0
24 25  0  24  24  0
25 26  0  25  25  0
26 27  0  26  26  0
27 28  0  27  27  0
28 29  0  28  28  0
29 30  0  29  29  0
30 31  0  30  30  0
31 32  0  31  31  0
32 33  0  32  32  0
33 34  0  33  33  0
34 35  0  34  34  0
35 36  0  35  35  0
36 37  0  36  36  0
37 38  0  37  37  0
38 39  0  38  38  0
39 40  0  39  39  0
40 41  0  40  40  0
41 42  0  41  41  0
42 43  0  42  42  0
43 44  0  43  43  0
44 45  0  44  44  0
45 46  0  45  45  0
46 47  0  46  46  0
47 48  0  47  47  0
48 49  0  48  48  0
49 50  0  49  49  0
50 51  0  50  50  0
51 52  0  51  51  0
52 53  0  52  52  0
53 54  0  53  53  0
54 55  0  54  54  0
55 56  0  55  55  0
56 57  0  56  56  0
57 58  0  57  57  0
58 59  0  58  58  0
59 60  0  59  59  0
60 61  0  60  60  0
61 62  0  61  61  0
62 63  0  62  62  0
63 64  0  63  63  0
64 65  0  64  64  0
65 66  0  65  65  0
66 67  0  66  66  0
67 68  0  67  67  0
68 69  0  68  68  0
69 70  0  69  69  0
70 71  0  70  70  0
71 72  0  71  71  0
72 73  0  72  72  0
73 74  0  73  73  0
74 75  0  74  74  0
75 76  0  75  75  0
76 77  0  76  76  0
77 78  0  77  77  0
78 79  0  78  78  0
79 80  0  79  79  0
80 81  0  80  80  0
81 82  0  81  81  0
82 83  0  82  82  0
83 84  0  83  83  0
84 85  0  84  84  0
85 86  0  85  85  0
86 87  0  86  86  0
87 88  0  87  87  0
88 89  0  88  88  0
89 90  0  89  89  0
90 91  0  90  90  0
91 92  0  91  91  0
92 93  0  92  92  0
93 94  0  93  93  0
94 95  0  94  94  0
95 96  0  95  95  0
96 97  0  96  96  0
97 98  0  97  97  0
98 99  0  98  98  0
99 100  0  99  99  0
100 101  0  100  100  0
101 102  0  101  101  0
102 103  0  102  102  0
103 104  0  103  103  0
104 105  0  104  104  0
105 106  0  105  105  0
106 107  0  106  106  0
107 108  0  107  107  0
108 109  0  108  108  0
109 110  0  109  109  0
110 111  0  110  110  0
111 112  0  111  111  0
112 113  0  112  112  0
113 114  0  113  113  0
114 115  0  114  114  0
115 116  0  115  115  0
116 117  0  116  116  0
117 118  0  117  117  0
118 119  0  118  118  0
119 120  0  119  119  0
120 121  0  120  120  0
121 122  0  121  121  0
122 123  0  122  122  0
123 124  0  123  123  0
124 125  0  124  124  0
125 126  0  125  125  0
126 127  0  126  126  0
127 128  0  127  127  0
128 129  0  128  128  0
129 130  0  129  129  0
130 131  0  130  130  0
131 132  0  131  131  0
132 133  0  132  132  0
133 134  0  133  133  0
134 135  0  134  134  0
135 136  0  135  135  0
136 137  0  136  136  0
137 138  0  137  137  0
138 139  0  138  138  0
139 140  0  139  139  0
140 141  0  140  140  0
141 142  0  141  141  0
142 143  0  142  142  0
143 144  0  143  143  0
144 145  0  144  144  0
145 146  0  145  145  0
146 147  0  146  146  0
147 148  0  147  147  0
148 149  0  148  148  0
149 150  0  149  149  0
150 151  0  150  150  0
151 152  0  151  151  0
152 153  0  152  152  0
153 154  0  153  153  0
154 155  0  154  154  0
155 156  0  155  155  0
156 157  0  156  156  0
157 158  0  157  157  0
158 159  0  158  158  0
159 160  0  159  159  0
160 161  0  160  160  0
161 162  0  161  161  0
162 163  0  162  162  0
163 164  0  163  163  0
164 165  0  164  164  0
165 166  0  165  165  0
166 167  0  166  166  0
167 168  0  167  167  0
168 169  0  168  168  0
169 170  0  169  169  0
170 171  0  170  170  0
171 172  0  171  171  0
172 173  0  172  172  0
173 174  0  173  173  0
174 175  0  174  174  0
175 176  0  175  175  0
176 177  0  176  176  0
177 178  0  177  177  0
178 179  0  178  178  0
179 180  0  179  179  0
180 181  0  180  180  0
181 182  0  181  181  0
182 183  0  182  182  0
183 184  0  183  183  0
184 185  0  184  184  0
185 186  0  185  185  0
186 187  0  186  186  0
187 188  0  187  187  0
188 189  0  188  188  0
189 190  0  189  189  0
190 191  0  190  190  0
191 192  0  191  191  0
192 193  0  192  192  0
193 194  0  193  193  0
194 195  0  194  194  0
195 196  0  195  195  0
196 197  0  196  196  0
197 198  0  197  197  0
198 199  0  198  198  0
199 200  0  199  199  0
200 201  0  200  200  0
201 202  0  201  201  0
202 203  0  202  202  0
203 204  0  203  203  0
204 205  0  204  204  0
205 206  0  205  205  0
206 207  0  206  206  0
207 208  0  207  207  0
208 209  0  208  208  0
209 210  0  209  209  0
210 211  0  210  210  0
211 212  0  211  211  0
212 213  0  212  212  0
213 214  0  213  213  0
214 215  0  214  214  0
215 216  0  215  215  0
216 217  0  216  216  0
217 218  0  217  217  0
218 219  0  218  218  0
219 220  0  219  219  0
220 221  0  220  220  0
221 222  0  221  221  0
222 223  0  222  222  0
223 224  0  223  223  0
224 225  0  224  224  0
225 226  0  225  225  0
226 227  0  226  226  0
227 228  0  227  227  0
228 229  0  228  228  0
229 230  0  229  229  0
230 231  0  230  230  0
231 232  0  231  231  0
232 233  0  232  232  0
233 234  0  233  233  0
234 235  0  234  234  0
235 236  0  235  235  0
236 237  0  236  236  0
237 238  0  237  237  0
238 239  0  238  238  0
239 240  0  239  239  0
240 241  0  240  240  0
241 242  0  241  241  0
242 243  0  242  242  0
243 244  0  243  243  0
244 245  0  244  244  0
245 246  0  245  245  0
246 247  0  246  246  0
247 248  0  247  247  0
248 249  0  248  248  0
249 250  0  249  249  0
250 251  0  250  250  0
251 252  0  251  251  0
252 253  0  252  252  0
253 254  0  253  253  0
254 255  0  254  254  0
255 256  0  255  255  0
256 257  0  256  256  0
257 258  0  257  257  0
258 259  0  258  258  0
259 260  0  259  259  0
260 261  0  260  260  0
261 262  0  261  261  0
262 263  0  262  262  0
263 264  0  263  263  0
264 265  0  264  264  0
265 266  0  265  265  0
266 267  0  266  266  0
267 268  0  267  267  0
268 269  0  268  268  0
269 270  0  269  269  0
270 271  0  270  270  0
271 272  0  271  271  0
272 273  0  272  272  0
273 274  0  273  273  0
274 275  0  274  274  0
275 276  0  275  275  0
276 277  0  276  276  0
277 278  0  277  277  0
278 279  0  278  278  0
279 280  0  279  279  0
280 281  0  280  280  0
281 282  0  281  281  0
282 283  0  282  282  0
283 284  0  283  283  0
284 285  0  284  284  0
285 286  0  285  285  0
286 287  0  286  286  0
287 288  0  287  287  0
288 289  0  288  288  0
289 290  0  289  289  0
290 291  0  290  290  0
291 292  0  291  291  0
292 293  0  292  292  0
293 294  0  293  293  0
294 295  0  294  294  0
295 296  0  295  295  0
296 297  0  296  296  0
297 298  0  297  297  0
298 299  0  298  298  0
299 300  0  299  299  0
